impd,date,year,gear,spp,tl,aged,age
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,70,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,80,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,90,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,100,0,
PTSB,9/10/2018,2018,EF,Bluegill,110,0,
ZPCB,9/27/2018,2018,EF,Bluegill,20,0,
ZPCB,9/27/2018,2018,EF,Bluegill,20,0,
ZPCB,9/27/2018,2018,EF,Bluegill,20,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,30,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,40,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,50,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,70,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,80,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,90,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
ZPCB,9/27/2018,2018,EF,Bluegill,100,0,
